0.196252,0.333333,10,0
15.2888,1,10,0
0.307,1,89.2777,0
6.8662,1,10,0
7.39697,1,78.331,0
2.91876,1,69.1819,0
15.9069,0.999703,63.9772,0
16.6403,1,62.2866,0
3.15147,0.992248,60.7774,0
26.1231,0.998968,60.1294,0
38.2538,0.999785,60.074,0
5.34442,0.991837,60.1553,0
31.449,0.984773,60.1828,0
57.8127,0.999929,60.3802,0
46.9318,0.999021,61.7518,0
34.1232,0.99449,68.0683,0
58.1602,0.999931,73.3935,0
56.8917,0.989407,63.89,0.00694444
54.7563,0.951581,71.2454,0
57.3583,0.99754,79.6289,0.204152
57.6885,0.999977,81.3801,0.31058
58.2458,0.998898,76.7353,0
61.3724,0.995164,75.7587,0
58.0677,0.999977,76.5522,0
55.1697,0.991202,78.9554,0.0503597
57.7709,0.996678,79.4231,0.107744
56.556,0.999778,81.4489,0.136842
57.8842,0.997841,80.8719,0.037931
60.8874,0.996124,80.6933,0.0196721
58.7031,0.998544,81.5156,0.085034
58.5893,0.993467,79.6512,0.0771812
57.0321,0.999102,79.9421,0.0418118
58.1884,0.993454,80.2415,0.0343643
57.3334,0.999783,80.8287,0.0555556
57.8328,0.999787,80.6551,0.0652921
58.7298,0.999632,80.7291,0.0237288
56.9046,0.999548,80.9166,0.0344828
58.0201,0.998514,80.7065,0.0137457
56.8655,0.99983,80.7308,0.0174216
57.6455,0.999691,80.9944,0.00344828
57.2976,0.999717,80.4336,0
58.3449,0.998268,79.6407,0
57.8565,0.999837,76.711,0
35.6479,0.996183,72.3101,0
22.8804,0.997707,66.7584,0
10.71,0.940039,61.0107,0
20.6,0.97554,60.3018,0
25.9843,0.98374,60.2564,0
17.0213,0.993585,60.0817,0
22.4409,0.97832,60.007,0
27.2745,0.986959,60.0406,0
18.9299,0.998544,60.0985,0
23.9845,0.967409,60.0272,0
29.2779,0.990683,60.0165,0
20.2561,0.996629,60.0967,0
26.9354,0.975904,60.2777,0
33.4646,0.991492,60.3623,0
22.824,0.998996,60.1954,0
31.7492,0.985268,60.0466,0
38.8672,0.991388,60.0046,0
31.8103,0.997844,60.1326,0
39.3803,0.984725,60.0233,0
50.1838,0.993421,60.0922,0
45.0189,0.998933,60.1825,0
51.1082,0.989954,60.203,0
58.1667,0.99712,60.3247,0
57.1429,0.99765,60.9267,0
57.9566,0.989256,63.5755,0
58.1401,0.999709,68.2259,0
57.7402,0.996139,70.8734,0
57.6847,0.999625,72.3669,0
57.725,0.991853,72.0563,0
57.7667,0.996611,71.4249,0
57.8029,0.996679,70.9793,0
57.7582,0.989622,70.5037,0
57.9566,0.999625,69.9026,0
57.8854,0.996679,69.3398,0
57.7582,0.994714,68.9878,0
57.5525,0.999545,68.4298,0
57.3032,0.997244,67.704,0
58.2611,0.999931,67.0747,0.00340136
57.9566,0.993197,65.9134,0
55.5309,0.998382,64.7483,0
50.2,0.999778,63.1355,0
46.2405,0.983087,60.9709,0
54.4525,0.997945,60.3041,0
51.7549,0.999736,60.1801,0
47.7701,0.979724,60.5131,0
55.1347,0.998418,60.4558,0
53.5396,0.999918,60.5522,0.00740741
49.1018,0.973646,60.6671,0
52.8827,0.999633,60.4396,0
53.9541,0.999013,60.5305,0
55.4131,0.999215,60.743,0
56.1916,0.998685,60.6909,0
57.0977,0.999689,60.5685,0
57.7192,0.998541,60.5844,0
57.894,0.998129,60.5796,0.00340136
57.4021,0.997244,60.9923,0
57.9451,0.99787,61.7664,0
57.7696,0.99802,63.2096,0
57.7402,0.999121,63.4702,0
58.0543,0.997745,64.5309,0
57.3519,0.999931,64.1276,0
57.9276,0.997841,63.6407,0
57.9363,0.997415,63.3749,0
57.8238,0.999566,62.702,0
57.6444,0.998828,62.0639,0
57.1286,0.99736,61.7017,0
57.2854,0.999321,60.9976,0
57.6083,0.999263,60.5564,0
57.7667,0.994644,60.5534,0
57.6512,0.999335,60.7977,0
57.9113,0.99915,61.2057,0
57.697,0.996356,61.4747,0
57.916,0.999121,61.9468,0
58.1413,0.99759,62.3865,0
57.7402,0.997699,62.6656,0
